SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,512 Malone St,Houston,TX,77007,1680000,4.0,3.5,Rice Military,3741.0,2875.0,2023.0,47,449.0,,Active,,,https://www.redfin.com/TX/Houston/512-Malone-St-77007/home/29736502,HARMLS,63957592,N,Y,29.7670115,-95.4190943
MLS Listing,,Townhouse,4311 Dickson St Unit B,Houston,TX,77007,448000,3.0,3.5,Dickinson Manors,2172.0,1675.0,2005.0,47,206.0,,Active,,,https://www.redfin.com/TX/Houston/4311-Dickson-St-77007/unit-B/home/29375944,HARMLS,91973400,N,Y,29.7652208,-95.4039968
MLS Listing,,Single Family Residential,702 W Sawyer St,Houston,TX,77007,499900,3.0,1.0,King Nsbb,840.0,2904.0,1920.0,47,595.0,,Active,,,https://www.redfin.com/TX/Houston/702-W-Sawyer-St-77007/home/29707259,HARMLS,46317199,N,Y,29.7655818,-95.3822382
MLS Listing,,Vacant Land,0 Kansas St,Houston,TX,77007,229000,,,Cottage Grove,,3650.0,,48,,,Active,,,https://www.redfin.com/TX/Houston/Kansas-St-77007/home/112828717,HARMLS,26484411,N,Y,29.781843,-95.42284
MLS Listing,,Single Family Residential,4005 Barnes St,Houston,TX,77007,660000,3.0,3.5,Memorial Patio Homes,2225.0,1808.0,2018.0,49,297.0,100.0,Active,,,https://www.redfin.com/TX/Houston/4005-Barnes-St-77007/home/167840851,HARMLS,90131137,N,Y,29.7687011,-95.4010708
MLS Listing,,Single Family Residential,1506 Ovid St,Houston,TX,77007,575000,3.0,2.0,Truxillo Gardens,1413.0,6026.0,1926.0,50,407.0,,Active,,,https://www.redfin.com/TX/Houston/1506-Ovid-St-77007/home/170255362,HARMLS,43385099,N,Y,29.776046,-95.372659
MLS Listing,,Vacant Land,5328 Petty St,Houston,TX,77007,449900,,,Cottage Grove,,5350.0,,50,,,Active,,,https://www.redfin.com/TX/Houston/5328-Petty-St-77007/home/29659487,HARMLS,47742175,N,Y,29.780808,-95.4170895
MLS Listing,,Single Family Residential,1251 Bonner St,Houston,TX,77007,510000,3.0,3.5,Vistas De Sevilla,2317.0,1691.0,2014.0,51,220.0,106.0,Active,,,https://www.redfin.com/TX/Houston/1251-Bonner-St-77007/home/66048153,HARMLS,22418160,N,Y,29.7724714,-95.4035846
MLS Listing,,Single Family Residential,1511 Sandman St,Houston,TX,77007,479900,3.0,3.5,Tricon Maxie Villas,2268.0,1600.0,2013.0,52,212.0,,Active,,,https://www.redfin.com/TX/Houston/1511-Sandman-St-77007/home/52274104,HARMLS,60792077,N,Y,29.7743971,-95.4117787
MLS Listing,,Condo/Co-op,101 Westcott St #1502,Houston,TX,77007,1495000,3.0,2.0,Bayou Bend Towers Condo 10,2640.0,,1981.0,53,566.0,2570.0,Active,,,https://www.redfin.com/TX/Houston/101-Westcott-St-77007/unit-1502/home/30523497,HARMLS,74134785,N,Y,29.7599211,-95.4209971
MLS Listing,,Townhouse,1311 Crockett St,Houston,TX,77007,390000,2.0,1.0,Baker Nsbb,,5000.0,,53,,,Active,,,https://www.redfin.com/TX/Houston/1311-Crockett-St-77007/home/29648904,HARMLS,10543807,N,Y,29.7735443,-95.3704694
MLS Listing,,Single Family Residential,611 Reinerman St,Houston,TX,77007,576000,3.0,3.5,W N Oursler Amd 1,2571.0,1950.0,2005.0,53,224.0,,Active,,,https://www.redfin.com/TX/Houston/611-Reinerman-St-77007/home/29485778,HARMLS,4079008,N,Y,29.7676966,-95.4136238
MLS Listing,,Single Family Residential,1605 Utah St,Houston,TX,77007,875000,3.0,3.5,Tyne Street Ters,3025.0,1441.0,2023.0,54,289.0,,Active,,,https://www.redfin.com/TX/Houston/1605-Utah-St-77007/home/173666057,HARMLS,7047027,N,Y,29.7749189,-95.4234863
MLS Listing,,Vacant Land,1200 National St,Houston,TX,77007,5500000,,,0,,70088.0,,54,,,Active,,,https://www.redfin.com/TX/Houston/1200-National-St-77007/home/178446418,HARMLS,61681983,N,Y,29.7706963,-95.3881544
MLS Listing,,Vacant Land,4313-4319 Washington Ave,Houston,TX,77007,890000,,,Magnolia,,9367.0,,54,,,Active,,,https://www.redfin.com/TX/Houston/4313-Washington-Ave-77007/home/112821278,HARMLS,10451375,N,Y,29.7701372,-95.4043343
MLS Listing,,Single Family Residential,236 Birdsall St,Houston,TX,77007,1368000,3.0,4.0,Rice Military/washington Corridor,3539.0,2500.0,2023.0,55,387.0,,Active,,,https://www.redfin.com/TX/Houston/236-Birdsall-St-77007/home/176740031,HARMLS,17158709,N,Y,29.7645545,-95.4199543
MLS Listing,,Vacant Land,1312 Patterson St,Houston,TX,77007,425900,,,League J C,,6973.0,,55,,,Active,,,https://www.redfin.com/TX/Houston/1312-Patterson-St-77007/home/29708040,HARMLS,55200136,N,Y,29.7728409,-95.4059133
MLS Listing,,Townhouse,1101 Summer St Unit C,Houston,TX,77007,485000,3.0,3.5,Summer Street Townhomes,2416.0,1450.0,2018.0,55,201.0,,Active,,,https://www.redfin.com/TX/Houston/1101-Summer-St-77007/unit-C/home/112821192,HARMLS,85932171,N,Y,29.7726964,-95.3680501
MLS Listing,,Townhouse,1101 Summer St Unit B,Houston,TX,77007,425000,3.0,3.5,Summer Street Townhomes,2003.0,1700.0,2018.0,55,212.0,,Active,,,https://www.redfin.com/TX/Houston/1101-Summer-St-77007/unit-B/home/112821107,HARMLS,6780062,N,Y,29.7726964,-95.3680501
MLS Listing,,Townhouse,1101 Summer St Unit A,Houston,TX,77007,425000,3.0,3.5,Summer Street Townhomes,2003.0,1850.0,2018.0,55,212.0,,Active,,,https://www.redfin.com/TX/Houston/1101-Summer-St-77007/unit-A/home/112821571,HARMLS,61022259,N,Y,29.7726964,-95.3680501
MLS Listing,,Single Family Residential,617 E 6th 1/2 St,Houston,TX,77007,1849900,4.0,5.0,Houston Hts Abst 1 J Austin,4027.0,8361.0,2023.0,56,459.0,,Active,,,https://www.redfin.com/TX/Houston/617-E-6th-1-2-St-77007/home/29774080,HARMLS,14309314,N,Y,29.7826342,-95.3910445
MLS Listing,,Townhouse,1112 Birdsall St,Houston,TX,77007,399000,3.0,3.5,Waterford On Woodcrest R P &,2184.0,2122.0,2003.0,56,183.0,,Active,,,https://www.redfin.com/TX/Houston/1112-Birdsall-St-77007/home/29178832,HARMLS,87309372,N,Y,29.771286,-95.4198018
MLS Listing,,Townhouse,4506 Feagan St Unit B,Houston,TX,77007,499000,3.0,3.5,Feagan Villas,2127.0,1617.0,2010.0,58,235.0,,Active,,,https://www.redfin.com/TX/Houston/4506-Feagan-St-77007/unit-B/home/40209985,HARMLS,5917159,N,Y,29.766438,-95.4066431
MLS Listing,,Condo/Co-op,101 Westcott St #502,Houston,TX,77007,1420000,3.0,2.5,Bayou Bend Towers Condo 10,2640.0,,1981.0,59,538.0,2570.0,Active,,,https://www.redfin.com/TX/Houston/101-Westcott-St-77007/unit-502/home/30523444,HARMLS,94891815,N,Y,29.7599211,-95.4209971
MLS Listing,,Townhouse,109 Reinerman St,Houston,TX,77007,738000,4.0,3.5,Brayden Park,3137.0,2500.0,2018.0,59,235.0,,Active,,,https://www.redfin.com/TX/Houston/109-Reinerman-St-77007/home/167841545,HARMLS,16935733,N,Y,29.7643131,-95.4135467
MLS Listing,,Single Family Residential,1615 Summer St,Houston,TX,77007,714000,3.0,2.0,Baker Nsbb,1684.0,5000.0,1930.0,60,424.0,,Active,,,https://www.redfin.com/TX/Houston/1615-Summer-St-77007/home/29649597,HARMLS,63849005,N,Y,29.7727987,-95.3744282
MLS Listing,,Single Family Residential,1507 Alamo St,Houston,TX,77007,623000,3.0,2.0,Settegast on Alamo,1483.0,3286.0,1930.0,60,420.0,,Active,,,https://www.redfin.com/TX/Houston/1507-Alamo-St-77007/home/29656063,HARMLS,63025104,N,Y,29.776421,-95.3729562
MLS Listing,,Single Family Residential,5209 Floyd St,Houston,TX,77007,532900,3.0,3.5,Rice Military,2720.0,2360.0,2002.0,61,196.0,,Active,,,https://www.redfin.com/TX/Houston/5209-Floyd-St-77007/home/29217185,HARMLS,41044156,N,Y,29.7677222,-95.4139885
MLS Listing,,Vacant Land,4911 Feagan St,Houston,TX,77007,750000,,,Fifty Ten Scotland Th,,5600.0,,61,,,Active,,,https://www.redfin.com/TX/Houston/4911-Feagan-St-77007/home/30574733,HARMLS,36864812,N,Y,29.7659329,-95.41101
MLS Listing,,Single Family Residential,730 E 6th 1/2 St,Houston,TX,77007,1675000,2.0,2.5,Stude,2986.0,6250.0,2018.0,63,561.0,,Active,,,https://www.redfin.com/TX/Houston/730-E-6th-1-2-St-77007/home/29756687,HARMLS,12582754,N,Y,29.7822369,-95.388536
MLS Listing,,Vacant Land,0 Cornish,Houston,TX,77007,495000,,,Brunner,,5000.0,,63,,,Active,,,https://www.redfin.com/TX/Houston/Cornish-St-77007/home/29379154,HARMLS,90097779,N,Y,29.778119,-95.42169
MLS Listing,,Single Family Residential,6211 Westcott St,Houston,TX,77007,1350000,4.0,4.5,Camp Logan Sec 01,3289.0,2500.0,2023.0,66,410.0,,Active,,,https://www.redfin.com/TX/Houston/6211-Westcott-St-77007/home/29825540,HARMLS,30573808,N,Y,29.7712121,-95.4244565
MLS Listing,,Single Family Residential,6209 Westcott St,Houston,TX,77007,1350000,4.0,4.5,Camp Logan Sec 01,3289.0,2500.0,2023.0,66,410.0,,Active,,,https://www.redfin.com/TX/Houston/6209-Westcott-St-77007/home/184612756,HARMLS,30692593,N,Y,29.7711903,-95.4244012
MLS Listing,,Single Family Residential,1218 Winter St,Houston,TX,77007,1000000,3.0,3.5,Baker Nsbb,2837.0,2000.0,2023.0,66,352.0,,Active,,,https://www.redfin.com/TX/Houston/1218-Winter-St-77007/home/184543135,HARMLS,66953577,N,Y,29.7724464,-95.3697672
MLS Listing,,Single Family Residential,1220 Winter St,Houston,TX,77007,949999,3.0,3.5,Baker Nsbb,2837.0,2000.0,2023.0,66,335.0,,Active,,,https://www.redfin.com/TX/Houston/1220-Winter-St-77007/home/184543070,HARMLS,24345983,N,Y,29.7724376,-95.3698704
MLS Listing,,Townhouse,5423 Floyd St,Houston,TX,77007,467000,3.0,3.5,Floyd Street Add,2430.0,1755.0,2006.0,69,192.0,,Active,,,https://www.redfin.com/TX/Houston/5423-Floyd-St-77007/home/29494223,HARMLS,19056844,N,Y,29.767924,-95.417196
MLS Listing,,Vacant Land,4403 Allen St,Houston,TX,77007,205000,,,Magnolia,,2030.0,,73,,,Active,,,https://www.redfin.com/TX/Houston/4403-Allen-St-77007/home/29715911,HARMLS,89118632,N,Y,29.7719964,-95.4051555
MLS Listing,,Single Family Residential,5226 Lillian St,Houston,TX,77007,485000,3.0,3.5,Courtyards/lillian,2481.0,2355.0,2004.0,73,195.0,,Active,,,https://www.redfin.com/TX/Houston/5226-Lillian-St-77007/home/29289941,HARMLS,65623875,N,Y,29.7699893,-95.4146008
MLS Listing,,Single Family Residential,2106 Summer St Unit B,Houston,TX,77007,624900,3.0,2.5,Townhomes on Summer,2532.0,2500.0,2023.0,73,247.0,,Active,,,https://www.redfin.com/TX/Houston/2106-Summer-St-77007/unit-B/home/184506268,HARMLS,94410788,N,Y,29.7731345,-95.3795863
MLS Listing,,Single Family Residential,1703 Spring St,Houston,TX,77007,550000,3.0,1.0,Baker Nsbb,1210.0,5000.0,1950.0,75,455.0,,Active,,,https://www.redfin.com/TX/Houston/1703-Spring-St-77007/home/30696033,HARMLS,19113101,N,Y,29.7750301,-95.375063
MLS Listing,,Single Family Residential,1222 Winter St,Houston,TX,77007,1000000,3.0,3.5,Baker Nsbb,2837.0,2000.0,2023.0,79,352.0,,Active,,,https://www.redfin.com/TX/Houston/1222-Winter-St-77007/home/184328219,HARMLS,89001256,N,Y,29.7724365,-95.3699729
MLS Listing,,Vacant Land,112 Crestwood Dr,Houston,TX,77007,1795000,,,Crestwood Add,,9900.0,,80,,,Active,,,https://www.redfin.com/TX/Houston/112-Crestwood-Dr-77007/home/29960090,HARMLS,42313810,N,Y,29.7637909,-95.427195
MLS Listing,,Single Family Residential,5203 Calle Montilla Pl,Houston,TX,77007,715000,3.0,2.5,Caceres,3052.0,1991.0,2008.0,81,234.0,517.0,Active,,,https://www.redfin.com/TX/Houston/5203-Calle-Montilla-Pl-77007/home/29560109,HARMLS,41844255,N,Y,29.7645031,-95.4135936
MLS Listing,,Single Family Residential,1812 Kane St,Houston,TX,77007,565000,4.0,4.0,Old Sixth Ward,4499.0,5000.0,1888.0,81,126.0,,Active,,,https://www.redfin.com/TX/Houston/1812-Kane-St-77007/home/29649408,HARMLS,94845716,N,Y,29.7665107,-95.3763544
MLS Listing,,Single Family Residential,5204 Floyd St,Houston,TX,77007,475000,3.0,3.5,Oursler W N,2325.0,2025.0,2007.0,84,204.0,,Active,,,https://www.redfin.com/TX/Houston/5204-Floyd-St-77007/home/29936553,HARMLS,22950403,N,Y,29.7681325,-95.4137342
MLS Listing,,Vacant Land,306 W Cowan Dr,Houston,TX,77007,1695000,,,Crestwood,,9900.0,,87,,,Active,,,https://www.redfin.com/TX/Houston/306-W-Cowan-Dr-77007/home/29960057,HARMLS,81434048,N,Y,29.7660088,-95.4259691
MLS Listing,,Condo/Co-op,6017 Memorial Dr #303,Houston,TX,77007,2349900,3.0,3.5,Sophie/bayou Bend Condo,3363.0,,2021.0,88,699.0,1551.0,Active,,,https://www.redfin.com/TX/Houston/6017-Memorial-Dr-77007/unit-303/home/176854063,HARMLS,58862856,N,Y,29.7617013,-95.4235886
MLS Listing,,Single Family Residential,6407 Pickens St Unit A,Houston,TX,77007,1450000,4.0,5.0,Camp Logan,3761.0,,2023.0,89,386.0,,Active,,,https://www.redfin.com/TX/Houston/6407-Pickens-St-77007/unit-A/home/184177726,HARMLS,5695551,N,Y,29.7716104,-95.4279334
MLS Listing,,Townhouse,920 Patterson St,Houston,TX,77007,595000,3.0,3.5,Villas/patterson D Street,2320.0,1745.0,2023.0,90,256.0,20.0,Active,,,https://www.redfin.com/TX/Houston/920-Patterson-St-77007/home/29591295,HARMLS,12771783,N,Y,29.7698368,-95.4058205
MLS Listing,,Single Family Residential,1315 Shearn St,Houston,TX,77007,649000,3.0,2.0,Baker Nsbb,1244.0,5000.0,1916.0,90,522.0,,Active,,,https://www.redfin.com/TX/Houston/1315-Shearn-St-77007/home/29648898,HARMLS,9030904,N,Y,29.7743023,-95.3707573
MLS Listing,,Vacant Land,5109 Allen St,Houston,TX,77007,320000,,,Brunner,,5500.0,,90,,,Active,,,https://www.redfin.com/TX/Houston/5109-Allen-St-77007/home/29655064,HARMLS,94414611,N,Y,29.7732406,-95.4131409
MLS Listing,,Single Family Residential,1811 Decatur St,Houston,TX,77007,495000,2.0,2.0,Old Sixth Ward,1400.0,5000.0,1920.0,90,354.0,,Active,,,https://www.redfin.com/TX/Houston/1811-Decatur-St-77007/home/30696035,HARMLS,13624455,N,Y,29.766763,-95.3763804
MLS Listing,,Condo/Co-op,101 Westcott St #2001,Houston,TX,77007,6850000,4.0,4.5,Bayou Bend Towers Condo 10,7156.0,,1981.0,95,957.0,7150.0,Active,,,https://www.redfin.com/TX/Houston/101-Westcott-St-77007/unit-2001/home/30523517,HARMLS,55771262,N,Y,29.7599211,-95.4209971
MLS Listing,,Single Family Residential,4317 Blossom St Unit B,Houston,TX,77007,635000,3.0,3.5,Waterhill Homes/blossom Sec 03,2405.0,2500.0,2005.0,95,264.0,,Active,,,https://www.redfin.com/TX/Houston/4317-Blossom-St-77007/unit-B/home/29384015,HARMLS,95269453,N,Y,29.7674796,-95.4043476
MLS Listing,,Single Family Residential,228 E Cowan Dr,Houston,TX,77007,3250000,4.0,5.5,Crestwood,7217.0,9900.0,1999.0,96,450.0,,Active,,,https://www.redfin.com/TX/Houston/228-E-Cowan-Dr-77007/home/29960230,HARMLS,21970923,N,Y,29.7656199,-95.4250088
MLS Listing,,Single Family Residential,4911 Eigel St,Houston,TX,77007,559000,3.0,2.5,Eigel Street Lndg,2366.0,2500.0,2014.0,106,236.0,,Active,,,https://www.redfin.com/TX/Houston/4911-Eigel-St-77007/home/66046803,HARMLS,758426,N,Y,29.7747025,-95.4111944
MLS Listing,,Single Family Residential,4228 Gibson St,Houston,TX,77007,1000000,4.0,4.5,Rice Military,3336.0,2750.0,2022.0,111,300.0,,Active,,,https://www.redfin.com/TX/Houston/4228-Gibson-St-77007/home/178324529,HARMLS,33068360,N,Y,29.7670886,-95.4030979
MLS Listing,,Single Family Residential,4213 Lillian St,Houston,TX,77007,475000,3.0,3.5,A & K Custom Hms/olive Street,2394.0,2183.0,2006.0,113,198.0,,Active,,,https://www.redfin.com/TX/Houston/4213-Lillian-St-77007/home/29556684,HARMLS,32090310,N,Y,29.7693666,-95.4033836
MLS Listing,,Vacant Land,1309 Wichman St,Houston,TX,77007,475000,,,Court & Clay,,5000.0,,115,,,Active,,,https://www.redfin.com/TX/Houston/1309-Wichman-St-77007/home/29660412,HARMLS,13515650,N,Y,29.7731117,-95.3934063
MLS Listing,,Vacant Land,1711 Winter St,Houston,TX,77007,425000,,,Moderno Houston Plaza Sub,,5000.0,,130,,,Active,,,https://www.redfin.com/TX/Houston/1711-Winter-St-77007/home/29649479,HARMLS,87121214,N,Y,29.7720026,-95.3753813
MLS Listing,,Single Family Residential,543 T C Jester Blvd,Houston,TX,77007,434900,3.0,3.5,Cottage Grove Manors,2346.0,1928.0,2004.0,131,185.0,,Active,,,https://www.redfin.com/TX/Houston/543-T-C-Jester-Blvd-77007/home/29236785,HARMLS,45735099,N,Y,29.781797,-95.4186063
MLS Listing,,Condo/Co-op,6017 Memorial St #503,Houston,TX,77007,2250000,3.0,3.5,The Sophie at Bayou Bend,3321.0,,2021.0,136,678.0,1529.0,Active,,,https://www.redfin.com/TX/Houston/6017-Memorial-Dr-77007/unit-503/home/176854071,HARMLS,10369879,N,Y,29.7617013,-95.4235886
MLS Listing,,Condo/Co-op,6017 Memorial Dr #403,Houston,TX,77007,2200000,3.0,3.5,The Sophie AT Bayou Bend,3321.0,,2021.0,136,662.0,1529.0,Active,,,https://www.redfin.com/TX/Houston/6017-Memorial-Dr-77007/unit-403/home/106429846,HARMLS,60369061,N,Y,29.7617013,-95.4235886
MLS Listing,,Condo/Co-op,6017 Memorial Dr #204,Houston,TX,77007,2900000,3.0,3.5,The Sophie AT Bayou Bend,4684.0,,2021.0,136,619.0,2231.0,Active,,,https://www.redfin.com/TX/Houston/6017-Memorial-Dr-77007/unit-204/home/108514810,HARMLS,89720094,N,Y,29.7617013,-95.4235886
MLS Listing,,Condo/Co-op,6017 Memorial Dr #206,Houston,TX,77007,2400000,4.0,3.5,The Sophie AT Bayou Bend,3897.0,,2021.0,136,616.0,1837.0,Active,,,https://www.redfin.com/TX/Houston/6017-Memorial-Dr-77007/unit-206/home/160768777,HARMLS,56391364,N,Y,29.7617013,-95.4235886
MLS Listing,,Condo/Co-op,6017 Memorial Dr #202,Houston,TX,77007,2800000,3.0,3.5,The Sophie At Bayou Bend,4122.0,,2021.0,136,679.0,1969.0,Active,,,https://www.redfin.com/TX/Houston/6017-Memorial-Dr-77007/unit-202/home/176854060,HARMLS,89031743,N,Y,29.7617013,-95.4235886
MLS Listing,,Single Family Residential,619 E 6th 1/2 St,Houston,TX,77007,700000,4.0,1.0,Heights/greater Heights,1354.0,6750.0,1910.0,139,517.0,,Active,,,https://www.redfin.com/TX/Houston/619-E-6th-1-2-St-77007/home/29774078,HARMLS,62869048,N,Y,29.7826442,-95.3909381
MLS Listing,,Vacant Land,1110 Dart St,Houston,TX,77007,410000,,,Baker Nsbb,,5000.0,,145,,,Active,,,https://www.redfin.com/TX/Houston/1110-Dart-St-77007/home/29648659,HARMLS,66446655,N,Y,29.7702934,-95.3683492
MLS Listing,,Vacant Land,1102 Dart Street St,Houston,TX,77007,820000,,,Baker Nsbb,,10000.0,,145,,,Active,,,https://www.redfin.com/TX/Houston/1102-Dart-St-77007/home/183352706,HARMLS,95140469,N,Y,29.7702958,-95.3680067
MLS Listing,,Single Family Residential,1406 Hickory St,Houston,TX,77007,500000,3.0,3.5,Hickory Edwards Commons,2291.0,1900.0,2011.0,150,218.0,,Active,,,https://www.redfin.com/TX/Houston/1406-Hickory-St-77007/home/40195740,HARMLS,50986520,N,Y,29.7711324,-95.3710346
MLS Listing,,Vacant Land,1108 Dart,Houston,TX,77007,410000,,,Baker Addition Nsbb,,5000.0,,153,,,Active,,,https://www.redfin.com/TX/Houston/1108-Dart-St-77007/home/29648658,HARMLS,57537438,N,Y,29.770347,-95.368169
MLS Listing,,Single Family Residential,5234 Cornish St Unit A,Houston,TX,77007,450000,3.0,3.5,Cornish Glen,2148.0,2050.0,2007.0,161,209.0,,Active,,,https://www.redfin.com/TX/Houston/5234-Cornish-St-77007/unit-A/home/147228020,HARMLS,87223258,N,Y,29.7786195,-95.4153299
MLS Listing,,Townhouse,4113 Allen St,Houston,TX,77007,1100000,4.0,2.0,Magnolia,2032.0,10360.0,1920.0,168,541.0,,Active,,,https://www.redfin.com/TX/Houston/4113-Allen-St-77007/home/29716226,HARMLS,16966654,N,Y,29.7717421,-95.4028044
MLS Listing,,Townhouse,4115 Allen St,Houston,TX,77007,1100000,2.0,1.0,Magnolia,783.0,3500.0,1920.0,168,1405.0,,Active,,,https://www.redfin.com/TX/Houston/4115-Allen-St-77007/home/29716227,HARMLS,23718565,N,Y,29.7717722,-95.4028964
MLS Listing,,Townhouse,6514 Minola St,Houston,TX,77007,850000,4.0,4.5,Camp Logan,3244.0,2004.0,2005.0,173,262.0,,Active,,,https://www.redfin.com/TX/Houston/6514-Minola-St-77007/home/29400647,HARMLS,58381983,N,Y,29.7739485,-95.4281021
MLS Listing,,Single Family Residential,114 Heights Boulevard Blvd Unit L,Houston,TX,77007,434000,3.0,3.5,Villas/hts,2080.0,3443.0,2007.0,187,209.0,121.0,Active,,,https://www.redfin.com/TX/Houston/114-Heights-Blvd-77007/unit-L/home/29586035,HARMLS,32015631,N,Y,29.7710119,-95.3967798
MLS Listing,,Single Family Residential,5302 Paseo Caceres Dr,Houston,TX,77007,1399900,4.0,4.5,Caceres Pt Rep 2,3800.0,1747.0,2023.0,189,368.0,750.0,Active,,,https://www.redfin.com/TX/Houston/5302-Paseo-Caceres-Dr-77007/home/29622258,HARMLS,87590051,N,Y,29.7648948,-95.4150063
MLS Listing,,Single Family Residential,6505 Taggart St Unit B,Houston,TX,77007,1119000,3.0,4.5,Camp Logan,3581.0,2723.0,2014.0,190,312.0,,Active,,,https://www.redfin.com/TX/Houston/6505-Taggart-St-77007/unit-B/home/66050361,HARMLS,74825304,N,Y,29.7738179,-95.4276867
MLS Listing,,Single Family Residential,713 Nicholson St Unit E,Houston,TX,77007,775000,3.0,3.5,Nicholson Estates,2438.0,1698.0,2023.0,203,318.0,,Active,,,https://www.redfin.com/TX/Houston/713-Nicholson-St-77007/unit-E/home/182340174,HARMLS,68511364,N,Y,29.7838984,-95.4057116
MLS Listing,,Single Family Residential,4517 Lillian Unit B,Houston,TX,77007,649900,3.0,2.5,Garden Homes on Lillian,2514.0,2500.0,2023.0,214,259.0,,Active,,,https://www.redfin.com/TX/Houston/4517-Lillian-St-77007/unit-B/home/182176964,HARMLS,35841750,N,Y,29.769544,-95.406934
MLS Listing,,Single Family Residential,813 Herkimer St,Houston,TX,77007,675000,2.0,1.0,Houston Heights,1170.0,7582.0,1936.0,215,577.0,,Active,,,https://www.redfin.com/TX/Houston/813-Herkimer-St-77007/home/29701428,HARMLS,89875755,N,Y,29.7857243,-95.4063505
MLS Listing,,Single Family Residential,603 Memorial Heights Dr,Houston,TX,77007,877900,3.0,3.5,Memorial Heights Villas,2702.0,1450.0,2022.0,220,325.0,,Active,,,https://www.redfin.com/TX/Houston/603-Memorial-Heights-Dr-77007/home/170257748,HARMLS,67734919,N,Y,29.7663141,-95.3914435
MLS Listing,,Townhouse,3905 Barnes St Unit A,Houston,TX,77007,499900,3.0,3.5,Barnes Batisses,2242.0,1730.0,2001.0,222,223.0,,Active,,,https://www.redfin.com/TX/Houston/3905-Barnes-St-77007/unit-A/home/29165088,HARMLS,97840598,N,Y,29.768951,-95.3998866
MLS Listing,,Single Family Residential,512 Reinerman St,Houston,TX,77007,1450000,4.0,4.5,Blossom Place Pk,4111.0,2256.0,2022.0,227,353.0,,Active,,,https://www.redfin.com/TX/Houston/512-Reinerman-St-77007/home/174651559,HARMLS,72269650,N,Y,29.7672035,-95.4132289
MLS Listing,,Single Family Residential,5239 Kiam St,Houston,TX,77007,419000,3.0,2.0,Cottage Grove,1032.0,5350.0,1940.0,236,406.0,,Active,,,https://www.redfin.com/TX/Houston/5239-Kiam-St-77007/home/29659515,HARMLS,40049876,N,Y,29.7811511,-95.4157852
MLS Listing,,Townhouse,211 Calle Ronda Pl,Houston,TX,77007,1099900,3.0,4.5,Caceres Pt Rep #2,3057.0,1853.0,2023.0,239,360.0,731.0,Active,,,https://www.redfin.com/TX/Houston/211-Calle-Ronda-Pl-77007/home/112806348,HARMLS,33120796,N,Y,29.764663,-95.414652
MLS Listing,,Single Family Residential,216 W 9th St,Houston,TX,77007,799000,3.0,2.5,Houston Heights,2267.0,6600.0,1995.0,241,352.0,,Active,,,https://www.redfin.com/TX/Houston/216-W-9th-St-77007/home/29701524,HARMLS,22506333,N,Y,29.7867448,-95.3995617
MLS Listing,,Vacant Land,4401 Allen St,Houston,TX,77007,220000,,,Magnolia,,2030.0,,275,,,Active,,,https://www.redfin.com/TX/Houston/4401-Allen-St-77007/home/29715912,HARMLS,58832937,N,Y,29.771972,-95.404977
MLS Listing,,Townhouse,4212 Spencer St,Houston,TX,77007,565000,3.0,3.5,Arcade on Spencer,2001.0,,2022.0,289,282.0,,Active,,,https://www.redfin.com/TX/Houston/4212-Spencer-St-77007/home/177416262,HARMLS,3634332,N,Y,29.7753785,-95.4037103
MLS Listing,,Townhouse,5302 Blossom St,Houston,TX,77007,429990,3.0,3.0,Mellus Square,1941.0,1606.0,1999.0,302,222.0,,Active,,,https://www.redfin.com/TX/Houston/5302-Blossom-St-77007/home/30704538,HARMLS,28511472,N,Y,29.7675991,-95.4157027
MLS Listing,,Single Family Residential,706 E 7th St,Houston,TX,77007,2499900,6.0,6.5,Stude,5036.0,9375.0,2023.0,310,496.0,,Active,,,https://www.redfin.com/TX/Houston/706-E-7th-St-77007/home/178564132,HARMLS,4481545,N,Y,29.7833998,-95.3911829
MLS Listing,,Vacant Land,0 Yale St,Houston,TX,77091,599000,,,Hohl Apts,,31768.0,,312,,,Active,,,https://www.redfin.com/TX/Houston/0-Yale-St-77007/home/183328100,HARMLS,86671122,N,Y,29.7697045,-95.398595
MLS Listing,,Vacant Land,1400 Wichman St,Houston,TX,77007,450000,,,Forest Park Annex,,6200.0,,328,,,Active,,,https://www.redfin.com/TX/Houston/1400-Wichman-St-77007/home/29674283,HARMLS,51984854,N,Y,29.773672,-95.393415
MLS Listing,,Single Family Residential,344 Harvard St,Houston,TX,77007,1400000,4.0,3.5,Houston Heights,2434.0,6075.0,1920.0,353,575.0,,Active,,,https://www.redfin.com/TX/Houston/344-Harvard-St-77007/home/29702409,HARMLS,25889176,N,Y,29.7776501,-95.3959798
